src,dst
7182,2473
3743,2664
4972,2452
10680,2753
9263,2854
3775,2236
9763,2323
7344,2524
2375,2127
2033,2522
8903,2842
4255,2517
10885,2468
3504,2999
9031,2470
3966,2767
10763,2380
7832,2252
1183,2892
9346,2406
4578,2754
4047,2688
4688,2815
1134,2280
3742,2248
7601,2198
2241,2843
10726,2662
1125,2693
5979,2211
2940,2003
7329,2256
7568,2148
1856,2442
8770,2203
5937,2767
8048,2287
1765,2007
7742,2699
5579,2882
1844,2779
3924,2853
5680,2811
1403,2524
6130,2950
6658,2817
2930,2349
5599,2036
4853,2143
4495,2356
4888,2948
9114,2734
1076,2311
2056,2228
7588,2189
9585,2654
4238,2642
9269,2585
5788,2749
8564,2694
8081,2024
4365,2732
6109,2788
2436,2463
5592,2700
5787,2484
3203,2716
3464,2740
4658,2817
5045,2737
3599,2569
1412,2801
9156,2110
1543,2230
8394,2074
1123,2495
9971,2788
1343,2670
4385,2788
2540,2668
10125,2163
1875,2700
7789,2075
9387,2698
4023,2352
3738,2464
1253,2487
5117,2981
7265,2390
10270,2115
6285,2634
1322,2705
10904,2742
4293,2772
6986,2583
4258,2672
7548,2587
9934,2109
5455,2225
8331,2646
4850,2573
1813,2912
9607,2554
3703,2594
9953,2665
4883,2749
9494,2836
3092,2567
5674,2861
10840,2479
6604,2598
5460,2894
5423,2905
4926,2478
4780,2497
8350,2986
7752,2995
6375,2177
4597,2869
10108,2448
4930,2657
1663,2226
4899,2172
10975,2720
4440,2773
5465,2449
9114,2672
4835,2016
5340,2324
2944,2978
5400,2572
3749,2046
9517,2295
2964,2423
1497,2596
6168,2665
9729,2590
5392,2171
10419,2057
5161,2538
7804,2251
1020,2974
7473,2446
6761,2906
10772,2800
10841,2297
10454,2019
1262,2577
3496,2666
1640,2459
5066,2140
3769,2729
8957,2495
4065,2861
4365,2415
3450,2535
7804,2483
10776,2188
7474,2531
7500,2628
5546,2307
9208,2152
3523,2754
1108,2890
6797,2993
6961,2247
7562,2410
7762,2914
7508,2480
7976,2322
6601,2381
9134,2924
8929,2695
8270,2749
8798,2109
6054,2617
7281,2957
6158,2188
9238,2636
4537,2221
2302,2898
3548,2481
1037,2004
2990,2512
4139,2385
1848,2394
9490,2319
5374,2548
1965,2020
3039,2819
10478,2567
4565,2154
8432,2435
7140,2549
3751,2967
7654,2987
8738,2278
2923,2808
5087,2527
1662,2396
6895,2605
10828,2132
9471,2204
7968,2581
4620,2318
10060,2108
1373,2422
6028,2989
2642,2125
1691,2206
2848,2065
5528,2448
10538,2397
5872,2545
7860,2099
3699,2919
2867,2678
10664,2325
9272,2145
6083,2394
2247,2751
4822,2775
10030,2095
6165,2582
8083,2915
4279,2203
5838,2093
2964,2528
9216,2328
7419,2242
3563,2551
4576,2445
10648,2506
9826,2170
10115,2739
9501,2683
2430,2727
6099,2709
9413,2924
7524,2714
2923,2834
3135,2806
10252,2801
9375,2174
1103,2041
1536,2445
7826,2658
6776,2597
4837,2236
10688,2779
7022,2931
6925,2560
5550,2039
4592,2047
1909,2847
9463,2968
7488,2902
4324,2982
4591,2154
8884,2061
4043,2815
4166,2174
3476,2640
3741,2023
6737,2143
9276,2683
9913,2263
1246,2151
7166,2292
7452,2859
1218,2530
4069,2033
6799,2756
6033,2724
8337,2747
10216,2081
4148,2795
3802,2362
3294,2809
1191,2203
1972,2906
5898,2464
7073,2762
9752,2788
3162,2452
4297,2862
7709,2160
2883,2537
10619,2909
9862,2987
3651,2103
7398,2177
3115,2821
3119,2233
9278,2533
5324,2490
4225,2595
10645,2434
8926,2835
3073,2543
6905,2392
10443,2809
3489,2702
8745,2757
4482,2153
8090,2895
5383,2378
4392,2844
5998,2065
5300,2114
8815,2880
2428,2843
1969,2417
8788,2972
8678,2669
7866,2447
9864,2110
2598,2489
6801,2500
3019,2258
2385,2851
9304,2630
1285,2465
1570,2083
7749,2587
10461,2773
4642,2119
3116,2782
1396,2537
8837,2108
7828,2724
7833,2519
4504,2159
1385,2660
6732,2133
7121,2472
10608,2916
9808,2108
3480,2087
10886,2663
1289,2838
1342,2318
5351,2373
8599,2205
9926,2989
7008,2804
4810,2803
7053,2184
6580,2990
7918,2777
4583,2732
7477,2896
6786,2260
5330,2730
9191,2477
2551,2794
3175,2505
5354,2347
4759,2196
8626,2271
7683,2144
6262,2584
7702,2253
9810,2612
3031,2088
3253,2029
6924,2575
2823,2263
7377,2215
10219,2706
5796,2906
1833,2547
8867,2706
10680,2020
2342,2527
6277,2723
1725,2655
9817,2699
4426,2191
5991,2103
10093,2242
5865,2229
7973,2207
5193,2469
1188,2982
1135,2866
3382,2257
3361,2345
1796,2885
7793,2748
4954,2564
1969,2262
10312,2276
10350,2515
3169,2774
2605,2565
8514,2988
5308,2627
4054,2169
7278,2426
4126,2544
6121,2397
1219,2777
3138,2215
10023,2262
9412,2349
1901,2263
7461,2930
7778,2419
2859,2385
3189,2426
7698,2058
6631,2781
9805,2599
7511,2087
2671,2040
8503,2443
3963,2722
3450,2730
8991,2553
2457,2896
3220,2321
7847,2434
4670,2855
4377,2826
1961,2282
2937,2220
8021,2472
2256,2052
6735,2104
4059,2329
3488,2528
3408,2328
10021,2723
8863,2759
2468,2148
3853,2785
3524,2785
4104,2101
3475,2934
2189,2726
3645,2138
6553,2663
7534,2191
4985,2774
8920,2656
3313,2236
2611,2206
3869,2106
9529,2048
3394,2835
2961,2486
3129,2551
9161,2589
5452,2963
1493,2751
9680,2816
4976,2073
4152,2360
5772,2037
2020,2503
7806,2859
8501,2205
2023,2894
2960,2278
3342,2745
4880,2431
3183,2961
1325,2236
6839,2594
2741,2254
1102,2775
8574,2485
2353,2309
4839,2199
7882,2040
10103,2617
4406,2495
8888,2127
9331,2374
9132,2349
5164,2172
7927,2723
9772,2523
2364,2626
3395,2521
2573,2092
8176,2242
9041,2956
2972,2969
3074,2699
1815,2465
9184,2355
8457,2449
5270,2910
1345,2647
2262,2399
10430,2519
1119,2884
4409,2097
9377,2282
7953,2294
4144,2515
8868,2925
4478,2131
9763,2977
7465,2793
4577,2374
6530,2163
8490,2465
6011,2416
2619,2824
8037,2968
5784,2067
6814,2317
5906,2694
1667,2661
4296,2226
3159,2156
1542,2740
5694,2368
2184,2261
2195,2001
2819,2181
8511,2368
8118,2802
7405,2675
6915,2897
7014,2288
3908,2579
2993,2795
3554,2422
4892,2891
7076,2203
3601,2641
6229,2277
1596,2905
6688,2898
10820,2487
2647,2756
7773,2016
10457,2358
5578,2139
3033,2103
8884,2158
4279,2713
7786,2130
10743,2476
7020,2202
10439,2136
2821,2045
7675,2576
2381,2453
9951,2911
10099,2109
2280,2306
7913,2832
1936,2628
3025,2842
9901,2917
2555,2894
2165,2420
5761,2398
4013,2389
2913,2824
1055,2517
6916,2572
7766,2854
7171,2940
8861,2805
8959,2257
2620,2697
8621,2129
8657,2973
6007,2011
3050,2038
8321,2529
8446,2953
4451,2885
5051,2983
6296,2944
7431,2772
4340,2957
8856,2600
4047,2842
8628,2919
3923,2718
9186,2850
7954,2612
10798,2830
9041,2466
4240,2609
10619,2505
4512,2422
2704,2894
5159,2767
8608,2587
5725,2323
1704,2745
1128,2008
9508,2609
2518,2088
10169,2030
8196,2517
10480,2353
7559,2727
2018,2911
7141,2977
8325,2882
6241,2720
10598,2906
10822,2952
10811,2980
9845,2428
2048,2002
10850,2694
7029,2094
9902,2225
5403,2791
7854,2109
6582,2203
6666,2991
1192,2842
8419,2951
9836,2559
5640,2454
2574,2422
8333,2844
2333,2719
1893,2125
1870,2163
2931,2637
7712,2131
7743,2668
6307,2840
2438,2226
6367,2207
10349,2291
3831,2011
2829,2216
2731,2520
8621,2386
9338,2795
8178,2017
3977,2957
10072,2997
10305,2443
6166,2867
7552,2264
3205,2914
2802,2498
2911,2598
6756,2729
1393,2430
4072,2731
2005,2608
7201,2041
2054,2272
3977,2855
2170,2861
8863,2943
8136,2039
5044,2388
9131,2610
3304,2710
10113,2528
1295,2113
8833,2219
9506,2863
3140,2493
6328,2438
2934,2198
6768,2601
7656,2791
7997,2992
3060,2408
9363,2123
2869,2221
3517,2565
2418,2998
8448,2015
10217,2348
1622,2297
5974,2418
4203,2746
7215,2842
7581,2406
8536,2858
5142,2673
1209,2582
2422,2158
4123,2006
1351,2828
2214,2397
3336,2721
5462,2518
5806,2924
6562,2153
4756,2872
4612,2466
1516,2716
7257,2951
4256,2007
8639,2457
2542,2666
7485,2080
8807,2711
7174,2511
5633,2546
4341,2205
5024,2094
1482,2006
6794,2498
2772,2447
1910,2167
10748,2474
5574,2927
5123,2529
3813,2585
5089,2564
3185,2697
4110,2112
9826,2096
3165,2327
2706,2081
8023,2123
8356,2362
3729,2274
4312,2568
2166,2589
7256,2051
3583,2176
8197,2354
4318,2801
8670,2219
2081,2796
8930,2776
7326,2918
4718,2186
4471,2245
6570,2905
3522,2355
5748,2198
2756,2786
3358,2333
5529,2435
6788,2561
7262,2542
6566,2723
8199,2901
9974,2992
2751,2725
6285,2795
3814,2926
3063,2891
6612,2560
10520,2862
3688,2023
7023,2607
8673,2495
8670,2260
2952,2179
4522,2499
3690,2065
7370,2542
9192,2661
5501,2516
9676,2756
10677,2553
7650,2146
4545,2859
5117,2394
6887,2808
10154,2526
2252,2680
3819,2941
9717,2790
1175,2860
2315,2108
7707,2534
1524,2187
6445,2328
9437,2373
8950,2061
5541,2935
5804,2453
9858,2719
5039,2792
10404,2125
4924,2323
5461,2647
2776,2730
8135,2084
1613,2913
8077,2862
7640,2775
6968,2751
8626,2488
8018,2337
8991,2571
1517,2679
1883,2709
3949,2350
1884,2180
6830,2166
6944,2183
5123,2537
9019,2523
6741,2998
6585,2852
3774,2673
10398,2246
3789,2187
9557,2043
8763,2145
7563,2399
2868,2007
9290,2219
1262,2964
4523,2892
8502,2282
9040,2007
6137,2891
1883,2213
1275,2669
9850,2388
5636,2650
5062,2134
3697,2457
2295,2751
7141,2596
10750,2437
6700,2800
2770,2229
6416,2744
6219,2416
5095,2993
4409,2477
5390,2449
2465,2797
1199,2892
2579,2945
1028,2726
8657,2468
5052,2474
1906,2078
6947,2473
1692,2333
4026,2824
9039,2164
5153,2910
7443,2327
2411,2465
7808,2774
8441,2748
9684,2384
1141,2133
7326,2452
4113,2051
4742,2324
2218,2260
10654,2021
4133,2737
8656,2089
9220,2871
3315,2319
7475,2317
1820,2916
3785,2921
2270,2896
6696,2885
10843,2243
5338,2726
8234,2278
1854,2780
5752,2836
8555,2736
6838,2090
3874,2633
3049,2562
3335,2836
3884,2992
7299,2333
1607,2313
4020,2403
5891,2111
7234,2881
5429,2533
3715,2865
8887,2744
6038,2549
9316,2201
3481,2514
3764,2729
3610,2941
10831,2464
5881,2144
10744,2833
4738,2024
8599,2465
3695,2375
3203,2502
3328,2524
8643,2595
7401,2474
4249,2090
10139,2574
7858,2232
7366,2325
8019,2015
9785,2766
8390,2383
6006,2373
10640,2979
3298,2201
10063,2056
10999,2587
1645,2435
4127,2880
4647,2874
2125,2788
4897,2165
7381,2271
2660,2906
3353,2839
4061,2616
8019,2452
1822,2171
6504,2480
8859,2155
7723,2663
10804,2742
8431,2101
7047,2470
6983,2604
5855,2377
7621,2802
4773,2231
6269,2822
9540,2710
10769,2456
5277,2592
7840,2132
3481,2537
10197,2347
8241,2114
5087,2290
5430,2077
8711,2933
9893,2334
4545,2527
6275,2734
3983,2614
9932,2214
3434,2841
8934,2818
1004,2666
8556,2725
7081,2398
8249,2089
7758,2461
5764,2112
3906,2708
7774,2703
2599,2920
5680,2578
3988,2670
1472,2560
2967,2054
10516,2028
10313,2431
5160,2827
1516,2089
4495,2703
9145,2507
5441,2481
8340,2290
5382,2996
4390,2788
10100,2885
8672,2804
10327,2293
10164,2497
1914,2583
10883,2644
7513,2295
9645,2839
1468,2646
9839,2890
4366,2799
2737,2758
8624,2066
5530,2708
3014,2603
10331,2194
6636,2446
3063,2237
8716,2701
9470,2951
10007,2526
9812,2070
9739,2058
3233,2750
3456,2573
4088,2410
7501,2064
5146,2224
8102,2197
9361,2770
5268,2417
3882,2320
10090,2759
2161,2187
4686,2496
6423,2552
9525,2460
2158,2273
9827,2980
7943,2008
4149,2636
7659,2438
4029,2445
9188,2832
2856,2556
1971,2904
10175,2505
10292,2357
8001,2409
1701,2263
1570,2447
6516,2009
2142,2339
10315,2384
8202,2164
2548,2249
4844,2049
1543,2167
3533,2696
1170,2257
10560,2798
3390,2941
8610,2472
9557,2298
8861,2932
7964,2459
1338,2013
6506,2535
5025,2798
6263,2158
10668,2949
10957,2687
7659,2725
5542,2075
2845,2528
4882,2043
3638,2621
9756,2843
8715,2937
9035,2814
10498,2881
4570,2592
6465,2940
10112,2967
5249,2576
4334,2711
1982,2213
4562,2742
6139,2133
9003,2902
6281,2207
3829,2085
4613,2166
3284,2858
6957,2026
7176,2215
4177,2423
1263,2407
9492,2166
2212,2056
10989,2222
4257,2026
6514,2556
10659,2750
10320,2416
9662,2196
7705,2537
9594,2778
5073,2904
10077,2271
4076,2007
4209,2055
7813,2574
4670,2460
5869,2061
3853,2035
10673,2629
4289,2243
9258,2756
3218,2778
9216,2796
8361,2480
3957,2514
7187,2702
9259,2189
6506,2491
4634,2798
9070,2849
5544,2165
6189,2779
7663,2133
9562,2767
8207,2299
3435,2686
3803,2301
6220,2638
5564,2474
4316,2080
4624,2001
4929,2740
4119,2925
10065,2946
4777,2460
8945,2919
10570,2117
8137,2634
10902,2918
2299,2944
4623,2081
8026,2651
1849,2887
9636,2984
2092,2032
7652,2592
10149,2482
5233,2688
7697,2999
10833,2475
8795,2011
8124,2511
7087,2864
6453,2371
8229,2842
5906,2766
10392,2806
4650,2597
1349,2091
10298,2784
5368,2626
3909,2464
5698,2613
3144,2986
7310,2034
10825,2896
5691,2160
4915,2250
6973,2706
1669,2467
4038,2433
7594,2417
1797,2254
6941,2799
6247,2093
3227,2781
2266,2955
7188,2709
9206,2874
10812,2596
2044,2718
6059,2848
4243,2453
2594,2612
7877,2047
6264,2904
7509,2241
8127,2764
7040,2446
6469,2891
3475,2864
2000,2073
4927,2906
7709,2323
4983,2158
8979,2145
3777,2093
3177,2224
4099,2429
3534,2519
5006,2694
10284,2011
3245,2138
5091,2145
9527,2065
7370,2847
8583,2644
5648,2028
6414,2199
4276,2775
3377,2526
7999,2820
3904,2224
7581,2421
2683,2727
6472,2265
2305,2868
2246,2975
5665,2321
8204,2899
3731,2935
2380,2850
7302,2928
4025,2779
10834,2580
8665,2344
10164,2951
6972,2652
5565,2790
5468,2401
2559,2594
9523,2966
7721,2607
5229,2684
9197,2901
7259,2145
5360,2972
4840,2979
5423,2491
9278,2949
2875,2618
4422,2741
2689,2555
3435,2658
6403,2843
1503,2554
10672,2655
8500,2466
2805,2528
1089,2867
5933,2759
2156,2128
2441,2778
1623,2511
9323,2976
2467,2545
3905,2538
6239,2980
3385,2726
10222,2062
10604,2857
2635,2396
2279,2389
9940,2067
6213,2943
6668,2455
9161,2024
3148,2126
6122,2322
9357,2197
9058,2524
3070,2868
6325,2156
10138,2861
4689,2247
5431,2183
9231,2910
6103,2328
9725,2131
4516,2079
8336,2431
7000,2692
4374,2469
7865,2341
5568,2146
8406,2429
2944,2616
7162,2797
8323,2217
4237,2338
5106,2649
10248,2416
9241,2731
4925,2542
6448,2888
5517,2102
7520,2223
8574,2291
10528,2809
8266,2115
3945,2364
4301,2491
9590,2578
10734,2321
10178,2055
1157,2243
4112,2960
6158,2426
3516,2321
2723,2750
8088,2936
10931,2287
4574,2658
9697,2892
10158,2178
10023,2897
1437,2951
7734,2454
3552,2064
5403,2211
3494,2199
7681,2489
3145,2566
5480,2037
2037,2876
1741,2450
8366,2851
7430,2879
6562,2555
10181,2478
7384,2832
6530,2462
5066,2159
1136,2700
1812,2108
5597,2951
8123,2091
6468,2979
9466,2841
9443,2177
8231,2443
2244,2619
5459,2207
9930,2775
3041,2410
5112,2392
3851,2766
6178,2890
6198,2788
1380,2243
5305,2258
1802,2858
3966,2893
10379,2801
4357,2982
5003,2024
1011,2102
3854,2524
8466,2519
6056,2384
6676,2169
4689,2364
9009,2833
10469,2423
5042,2026
9553,2733
2331,2926
7594,2539
10021,2329
7947,2446
9056,2511
5062,2092
9447,2163
10079,2132
6675,2826
7709,2152
7453,2439
4753,2405
8097,2941
5993,2238
1693,2745
4814,2814
2243,2056
5674,2718
9960,2011
3150,2645
4149,2195
2099,2937
8506,2081
2992,2073
2021,2865
9469,2436
2893,2116
7510,2280
5703,2432
8609,2753
7736,2838
9292,2046
8246,2612
5908,2810
2956,2409
9179,2755
8071,2761
5364,2368
3457,2509
4350,2761
9547,2751
4119,2921
6821,2170
6334,2256
1133,2876
10080,2232
4678,2029
7852,2943
6962,2203
5724,2299
2215,2413
3949,2255
9329,2947
5263,2322
3678,2162
9151,2064
1128,2408
1204,2862
4962,2211
7342,2396
8786,2731
6592,2862
2886,2142
10218,2960
6168,2277
3765,2519
6345,2267
3194,2566
6107,2479
1987,2226
5844,2679
7139,2375
4169,2981
3577,2352
3914,2469
5847,2765
4899,2403
3442,2308
7650,2773
9662,2544
7783,2710
4975,2579
4720,2777
2059,2798
8702,2926
3746,2802
8482,2421
2087,2478
5200,2016
5251,2292
6541,2890
8915,2790
3598,2490
9825,2593
4844,2224
5296,2969
2863,2261
10294,2630
3666,2961
6194,2098
5057,2214
8856,2239
3717,2718
4790,2301
2179,2990
1718,2155
1746,2370
7495,2898
5025,2161
6505,2129
7018,2811
9426,2867
8794,2378
6640,2284
2205,2418
4687,2241
9726,2427
7448,2458
1803,2887
9539,2324
6122,2128
5844,2471
5977,2855
4433,2278
3095,2503
5797,2956
7816,2875
4921,2568
7620,2174
7122,2552
7756,2444
8344,2213
8825,2645
5900,2050
5775,2027
8590,2309
1610,2727
3131,2070
5777,2352
1882,2966
5261,2569
3788,2335
8238,2958
1050,2468
4998,2233
9856,2901
6846,2653
7505,2123
2111,2603
2585,2548
10975,2315
2140,2664
1786,2258
2617,2562
4455,2989
7233,2386
10569,2495
9049,2480
9914,2291
9696,2118
3028,2227
10698,2246
3131,2140
2277,2858
9429,2545
3251,2502
8084,2633
10901,2916
6594,2385
1812,2029
8568,2776
5744,2316
7477,2679
4210,2833
1287,2163
9664,2701
5522,2033
4479,2813
7427,2280
1837,2540
6718,2504
9357,2478
8023,2915
7112,2067
8130,2214
2273,2441
10426,2368
6956,2303
5542,2418
5634,2123
1979,2049
6794,2403
4140,2812
9245,2003
8745,2617
4095,2932
10267,2012
3304,2246
3769,2880
6921,2491
2553,2942
4932,2788
4772,2719
1881,2167
1818,2964
6724,2961
4243,2552
10615,2198
10585,2397
1319,2198
10816,2156
5520,2891
9665,2062
10645,2061
9497,2341
5718,2601
10614,2663
2308,2718
9978,2811
4233,2222
5518,2275
2527,2883
4036,2893
3745,2060
10193,2659
6066,2786
6358,2406
1789,2290
10871,2100
1564,2647
8886,2566
7381,2848
2889,2682
7295,2792
4606,2571
8639,2666
9789,2839
6667,2109
3979,2565
5363,2926
7063,2121
5393,2370
7148,2403
4570,2373
3412,2089
7653,2920
5326,2474
2895,2581
4594,2924
9027,2151
7342,2108
6099,2553
10402,2166
10504,2374
10885,2648
2751,2911
8850,2961
2046,2245
8122,2789
6199,2128
2436,2028
5879,2507
4073,2793
3358,2462
7586,2284
1493,2932
2846,2500
5160,2062
9111,2318
7590,2624
1549,2778
10830,2059
1591,2263
3687,2671
1639,2971
4997,2123
5934,2130
1459,2505
7102,2664
3426,2132
9489,2514
7481,2805
7708,2825
8576,2335
5487,2711
2708,2211
10974,2498
4265,2610
7774,2698
1406,2241
6848,2485
9262,2049
5043,2179
6338,2766
8332,2595
5357,2750
4823,2905
4652,2461
6126,2056
2804,2904
10084,2879
7960,2422
5732,2621
4455,2976
7511,2102
10366,2533
10170,2061
6664,2251
6491,2145
7060,2945
6737,2078
5668,2498
9928,2237
7684,2366
2809,2847
1656,2870
7304,2058
6770,2444
8362,2821
3985,2146
6726,2565
3892,2050
6605,2324
3333,2124
5597,2391
5203,2363
10219,2124
6471,2282
5357,2017
10496,2247
2936,2262
2919,2105
4008,2693
1973,2156
6556,2444
6630,2586
6447,2730
8464,2161
5715,2515
9666,2173
10770,2606
2430,2077
10066,2967
10720,2491
4899,2710
8096,2343
1908,2777
8488,2402
2512,2549
4708,2437
10633,2578
9018,2230
6386,2820
3916,2338
6203,2569
1855,2842
1552,2688
3392,2554
3063,2663
7022,2647
2202,2865
4440,2936
8544,2517
2455,2476
3435,2023
9131,2429
4058,2333
7189,2084
8348,2516
6754,2248
10969,2909
4129,2852
1491,2885
10771,2476
2411,2736
1687,2289
5276,2639
8232,2390
6629,2020
8847,2112
1247,2412
10872,2780
8374,2775
3745,2836
3554,2445
2749,2224
4086,2058
6394,2419
7425,2884
10730,2490
5191,2800
4429,2905
7713,2406
6781,2734
9989,2408
10938,2480
5696,2256
10714,2086
9410,2576
9744,2340
6889,2235
4820,2603
7509,2057
4215,2819
1746,2238
9314,2136
1156,2970
5435,2539
1271,2505
1572,2062
6990,2093
8020,2411
4315,2840
2919,2728
10112,2892
5789,2031
4746,2810
1832,2100
3370,2724
8630,2345
3350,2495
2444,2120
8807,2596
6884,2348
6564,2873
7659,2736
6664,2701
7453,2261
1662,2714
8105,2885
8206,2471
5448,2953
5946,2028
6099,2040
4368,2348
3766,2984
10573,2065
6118,2137
4315,2584
6690,2135
7714,2476
7128,2396
6827,2544
10075,2801
3522,2922
9580,2212
3332,2494
3101,2888
8529,2246
9938,2758
9779,2940
5942,2582
2573,2165
1784,2230
7339,2121
8904,2054
1449,2798
1751,2635
9071,2583
10160,2269
4874,2754
9157,2124
7847,2204
7308,2966
2419,2894
4735,2851
7407,2296
9084,2318
1268,2228
6047,2461
4831,2418
8741,2251
4368,2240
4639,2400
7978,2031
2794,2615
3102,2870
7693,2826
2454,2515
6144,2443
10784,2677
9718,2823
1090,2818
6727,2504
10047,2871
2740,2035
6673,2016
2299,2324
7597,2457
5070,2406
4073,2228
2643,2895
4274,2625
4647,2106
5170,2676
7049,2512
9166,2553
9137,2527
4404,2122
1805,2266
4669,2684
5052,2251
7229,2550
5068,2269
5733,2882
1699,2882
1652,2817
7789,2625
10036,2682
5562,2356
8380,2334
1863,2820
5125,2173
10657,2596
2126,2561
1404,2464
10995,2698
10679,2584
1955,2683
1017,2012
1531,2370
7136,2568
4562,2212
10609,2817
3619,2706
5858,2739
9940,2664
2656,2292
8700,2086
10304,3000
7101,2401
10026,2118
3289,2599
10976,2738
6767,2838
4918,2450
9030,2446
9534,2619
2764,2869
7170,2933
2557,2780
4098,2571
2627,2191
6095,2294
6870,2462
3441,2485
9837,2687
6038,2281
1145,2092
10757,2242
3313,2861
9970,2538
7190,2304
2101,2461
4046,2852
7302,2143
7033,2962
4435,2358
10806,2110
3099,2103
3475,2459
10576,2942
7098,2073
5054,2567
2129,2480
10012,2563
1509,2058
8319,2367
2341,2412
10461,2671
9452,2927
7883,2773
5245,2197
10314,2197
6495,2610
4669,2843
8935,2746
9754,2559
10058,2880
7369,2405
5863,2707
10075,2937
9485,2444
2864,2508
3220,2192
4394,2792
4744,2838
9195,2924
7073,2491
9057,2042
1314,2529
5040,2627
2262,2531
3634,2636
1044,2007
9802,2399
2005,2380
5890,2153
9895,2411
6376,2864
1719,2018
7750,2877
10801,2165
10731,2380
9943,2922
2480,2196
1336,2762
5283,2347
4266,2407
6726,2255
9608,2999
5117,2985
8245,2077
3929,2759
9777,2738
2144,2779
9465,2586
3746,2672
10583,2911
7291,2865
9879,2154
8040,2203
2682,2410
3077,2443
6783,2372
5956,2827
6549,2098
10367,2653
3870,2599
5683,2381
5298,2501
10916,2145
4029,2871
8072,2289
8781,2780
6016,2473
1226,2900
10758,2718
5701,2463
1361,2420
4952,2229
4016,2836
8547,2314
8792,2119
8024,2893
8329,2177
3203,2253
5928,2610
6175,2087
6286,2889
9358,2018
5608,2618
5378,2339
10744,2304
10789,2722
8461,2534
4005,2031
2314,2379
1174,2409
7179,2767
2062,2730
10601,2873
9724,2541
6836,2086
4202,2974
2010,2087
7371,2240
6495,2329
8058,2710
8997,2792
9653,2556
6566,2372
6496,2113
7605,2262
7025,2792
3635,2655
4275,2187
3827,3000
5706,2169
8016,2443
8530,2794
5976,2466
8476,2670
8958,2245
3774,2961
9304,2248
2090,2614
9694,2208
6875,2540
4526,2781
9999,2865
8948,2303
3242,2457
1584,2884
10459,2762
3644,2821
8008,2136
2597,2316
9291,2883
1982,2776
3771,2063
4389,2336
6247,2309
9994,2649
1578,2379
9108,2276
9812,2050
6483,2754
7396,2513
7454,2781
2873,2672
6561,2535
9340,2867
9787,2131
4726,2144
7921,2140
6753,2465
2389,2790
4748,2278
5971,2372
9899,2857
2011,2659
10415,2850
9893,2603
7552,2321
10959,2627
4540,2104
7593,2797
9708,2918
10617,2516
3641,2406
3925,2446
2787,2387
7270,2119
1659,2052
1357,2138
2716,2267
5598,2073
9754,2442
10437,2385
9109,2488
7221,2441
1137,2356
4080,2148
2759,2715
2143,2892
8865,2625
4649,2943
1085,2510
3035,2354
8532,2461
9383,2410
1337,2493
1371,2211
8604,2412
9407,2725
5499,2100
1643,2240
8824,2644
9009,2377
7685,2601
4323,2320
6910,2873
1618,2201
8047,2337
3442,2854
3576,2148
4688,2767
4398,2021
3618,2000
9005,2315
3123,2639
8492,2203
1367,2886
6968,2692
4615,2823
7135,2505
8045,2513
6606,2038
2019,2497
6776,2747
1310,2834
8230,2344
6796,2446
7779,2816
6601,2948
8889,2928
7670,2642
3288,2102
4049,2012
8489,2871
6325,2267
5672,2647
4601,2314
5972,2576
4406,2420
2191,2317
4978,2732
2815,2631
9546,2806
9305,2735
6417,2377
9517,2413
3470,2330
3585,2863
8901,2704
4910,2936
6790,2309
9507,2935
4054,2098
9727,2569
2315,2655
3766,2960
1477,2304
3676,2851
9073,2107
8369,2299
3945,2770
5319,2753
4069,2957
3170,2541
3517,2741
1766,2942
7299,2153
4424,2949
2170,2122
1044,2961
2360,2845
10428,2975
1102,2535
5588,2863
7408,2751
6304,2027
5694,2806
5135,2902
5206,2471
8075,2999
6425,2371
1663,2233
8534,2013
1734,2643
10838,2080
8830,2309
1431,2560
7752,2635
2792,2667
7710,2991
4859,2171
10698,2519
9100,2182
2263,2090
6432,2348
3426,2432
2834,2249
1159,2670
7625,2451
7062,2603
3026,2597
1966,2963
1961,2886
4549,2194
5482,2430
1486,2348
9933,2423
4348,2189
8969,2436
7554,2680
10050,2314
3866,2855
3152,2344
2693,2758
5871,2498
5816,2596
4937,2468
9056,2179
8026,2294
2953,2990
9497,2585
5745,2623
4601,2329
8629,2080
9539,2467
9713,2556
3111,2404
7754,2692
4512,2061
6342,2165
1897,2624
9624,2529
5141,2153
3674,2482
2558,2153
10021,2728
6109,2160
2819,2773
2816,2043
6631,2024
1372,2979
7221,2140
1606,2230
4177,2702
6635,2306
7619,2288
3395,2908
10139,2709
9212,2235
7735,2513
3865,2638
6377,2714
5670,2358
1204,2449
1413,2124
9655,2944
5129,2541
7757,2347
1986,2632
6858,2872
9136,2984
2293,2418
7146,2533
8436,2588
7186,2115
8036,2314
5959,2737
4045,2792
9340,2192
10163,2162
4377,2642
10193,2460
2065,2098
2046,2835
8461,2303
2926,2837
10540,2725
6715,2755
2034,2247
1155,2149
5904,2195
7486,2336
10816,2192
2942,2945
4489,2209
6095,2935
9570,2930
4474,2896
3471,2803
2496,2421
8628,2794
2999,2806
7212,2693
1949,2991
4591,2127
2708,2453
7865,2960
2476,2955
3423,2284
7539,2601
3277,2148
10018,2053
3450,2883
9305,2581
2776,2780
5173,2532
5124,2779
4813,2018
1627,2251
7523,2339
1301,2785
7453,2409
4620,2520
5869,2820
3238,2946
8294,2521
7778,2673
3823,2489
5288,2151
8037,2554
10887,2901
3854,2864
